"OTU.ID","Sample","Reads"
"OTU357","S008830",28
"OTU326","S008830",32
"OTU341","S008830",24
"OTU337","S008830",43
"OTU388","S008830",28
"OTU545","S008830",18
"OTU406","S008830",25
"OTU408","S008830",23
"OTU439","S008830",34
"OTU9479","S008830",1
"OTU348","S008830",20
"OTU435","S008830",18
"OTU531","S008830",28
"OTU455","S008830",23
"OTU457","S008830",23
"OTU432","S008830",27
"OTU466","S008830",22
"OTU392","S008830",17
"OTU463","S008830",21
"OTU12231","S008830",1
"OTU517","S008830",21
"OTU593","S008830",31
"OTU643","S008830",30
"OTU607","S008830",21
"OTU462","S008830",19
"OTU624","S008830",10
"OTU472","S008830",21
"OTU791","S008830",7
"OTU495","S008830",21
"OTU625","S008830",17
"OTU494","S008830",20
"OTU608","S008830",23
"OTU465","S008830",19
"OTU9657","S008830",1
"OTU654","S008830",28
"OTU604","S008830",23
"OTU663","S008830",18
"OTU583","S008830",19
"OTU613","S008830",19
"OTU630","S008830",21
"OTU591","S008830",11
"OTU656","S008830",23
"OTU504","S008830",20
"OTU748","S008830",17
"OTU733","S008830",16
"OTU7505","S008830",1
"OTU923","S008830",18
"OTU661","S008830",18
"OTU665","S008830",27
"OTU586","S008830",21
"OTU679","S008830",15
"OTU782","S008830",9
"OTU730","S008830",20
"OTU708","S008830",17
"OTU1015","S008830",25
"OTU753","S008830",16
"OTU681","S008830",14
"OTU776","S008830",21
"OTU8517","S008830",1
"OTU1108","S008830",23
"OTU986","S008830",15
"OTU871","S008830",17
"OTU1249","S008830",31
"OTU9904","S008830",1
"OTU877","S008830",9
"OTU781","S008830",11
"OTU1051","S008830",26
"OTU1321","S008830",17
"OTU844","S008830",14
"OTU9729","S008830",1
"OTU1351","S008830",15
"OTU967","S008830",9
"OTU1234","S008830",11
"OTU1267","S008830",13
"OTU1324","S008830",16
"OTU1386","S008830",14
"OTU1450","S008830",14
"OTU1759","S008830",19
"OTU1564","S008830",14
"OTU1368","S008830",16
"OTU1191","S008830",7
"OTU1219","S008830",15
"OTU1397","S008830",24
"OTU1202","S008830",13
"OTU1654","S008830",9
"OTU1223","S008830",12
"OTU1514","S008830",17
"OTU1221","S008830",6
"OTU1387","S008830",13
"OTU1535","S008830",20
"OTU1334","S008830",11
"OTU1355","S008830",9
"OTU1775","S008830",6
"OTU1392","S008830",10
"OTU1482","S008830",15
"OTU1211","S008830",12
"OTU1265","S008830",5
"OTU1614","S008830",15
"OTU1360","S008830",7
"OTU1594","S008830",9
"OTU1596","S008830",11
"OTU2166","S008830",6
"OTU1445","S008830",14
"OTU1713","S008830",12
"OTU1499","S008830",6
"OTU1627","S008830",16
"OTU1473","S008830",8
"OTU1423","S008830",4
"OTU1681","S008830",12
"OTU1848","S008830",11
"OTU1747","S008830",10
"OTU1989","S008830",12
"OTU2118","S008830",11
"OTU2163","S008830",13
"OTU2437","S008830",8
"OTU1974","S008830",5
"OTU1993","S008830",6
"OTU2781","S008830",8
"OTU1916","S008830",10
"OTU2110","S008830",8
"OTU2561","S008830",11
"OTU2473","S008830",8
"OTU2758","S008830",1
"OTU3302","S008830",6
"OTU3021","S008830",3
"OTU5169","S008830",1
"OTU4418","S008830",2
"OTU5268","S008830",2
"OTU7504","S008830",1
"OTU6874","S008830",1
"OTU16677","S008830",1
"OTU6237","S008830",1
"OTU1","S008831",24755
"OTU8","S008831",1
"OTU16","S008831",1
"OTU19","S008831",1
"OTU37","S008831",1
"OTU127","S008831",1
"OTU52","S008831",171
"OTU62","S008831",1
"OTU70","S008831",1
"OTU110","S008831",484
"OTU168","S008831",318
"OTU118","S008831",1
"OTU85","S008831",2
"OTU200","S008831",122
"OTU211","S008831",127
"OTU217","S008831",117
"OTU224","S008831",109
"OTU215","S008831",109
"OTU233","S008831",104
"OTU250","S008831",114
"OTU289","S008831",111
"OTU221","S008831",109
"OTU214","S008831",101
"OTU235","S008831",110
"OTU297","S008831",94
"OTU429","S008831",116
"OTU240","S008831",98
"OTU238","S008831",108
"OTU279","S008831",98
"OTU237","S008831",87
"OTU241","S008831",82
"OTU242","S008831",84
"OTU251","S008831",83
"OTU336","S008831",93
"OTU291","S008831",90
"OTU524","S008831",40
"OTU265","S008831",80
"OTU286","S008831",82
"OTU397","S008831",94
"OTU243","S008831",75
"OTU308","S008831",86
"OTU327","S008831",75
"OTU315","S008831",80
"OTU275","S008831",97
"OTU357","S008831",76
"OTU326","S008831",70
"OTU341","S008831",77
"OTU337","S008831",58
"OTU388","S008831",71
"OTU545","S008831",81
"OTU406","S008831",72
"OTU408","S008831",71
"OTU439","S008831",60
"OTU348","S008831",70
"OTU435","S008831",71
"OTU531","S008831",61
"OTU455","S008831",66
"OTU457","S008831",65
"OTU432","S008831",60
"OTU466","S008831",63
"OTU392","S008831",66
"OTU463","S008831",62
"OTU12231","S008831",1
"OTU517","S008831",57
"OTU593","S008831",49
"OTU643","S008831",50
"OTU607","S008831",59
"OTU462","S008831",59
"OTU624","S008831",68
"OTU472","S008831",57
"OTU791","S008831",71
"OTU495","S008831",57
"OTU625","S008831",60
"OTU494","S008831",58
"OTU608","S008831",54
"OTU465","S008831",57
"OTU654","S008831",46
"OTU604","S008831",49
"OTU663","S008831",55
"OTU13454","S008831",1
"OTU583","S008831",50
"OTU613","S008831",50
"OTU630","S008831",48
"OTU591","S008831",56
"OTU656","S008831",46
"OTU504","S008831",49
"OTU748","S008831",49
"OTU733","S008831",50
"OTU923","S008831",47
"OTU661","S008831",47
"OTU665","S008831",38
"OTU586","S008831",43
"OTU679","S008831",49
"OTU782","S008831",55
"OTU13545","S008831",2
"OTU730","S008831",44
"OTU708","S008831",45
"OTU1015","S008831",37
"OTU8839","S008831",1
"OTU753","S008831",45
"OTU681","S008831",45
"OTU776","S008831",38
"OTU8517","S008831",2
"OTU1108","S008831",34
"OTU986","S008831",41
"OTU871","S008831",37
"OTU1249","S008831",24
"OTU9904","S008831",1
"OTU877","S008831",44
"OTU781","S008831",41
"OTU1262","S008831",49
"OTU1051","S008831",22
"OTU1321","S008831",31
"OTU844","S008831",34
"OTU1351","S008831",31
"OTU967","S008831",34
"OTU1234","S008831",32
"OTU1267","S008831",28
"OTU1324","S008831",26
"OTU1386","S008831",28
"OTU1450","S008831",28
"OTU1759","S008831",22
"OTU1564","S008831",27
"OTU1368","S008831",24
"OTU1191","S008831",32
"OTU1219","S008831",25
"OTU1397","S008831",16
"OTU1202","S008831",27
"OTU1654","S008831",17
"OTU1223","S008831",27
"OTU1514","S008831",21
"OTU1221","S008831",32
"OTU1387","S008831",24
"OTU1535","S008831",18
"OTU1334","S008831",27
"OTU1355","S008831",28
"OTU1508","S008831",1
"OTU1775","S008831",29
"OTU1392","S008831",25
"OTU1482","S008831",19
"OTU1211","S008831",22
"OTU1265","S008831",26
"OTU1614","S008831",18
"OTU8724","S008831",1
"OTU1360","S008831",25
"OTU1594","S008831",23
"OTU1596","S008831",20
"OTU2166","S008831",24
"OTU1445","S008831",16
"OTU1713","S008831",17
"OTU1499","S008831",22
"OTU1627","S008831",12
"OTU1473","S008831",20
"OTU1423","S008831",23
"OTU1681","S008831",14
"OTU1848","S008831",14
"OTU1747","S008831",15
"OTU1989","S008831",11
"OTU2118","S008831",12
"OTU2163","S008831",8
"OTU2437","S008831",13
"OTU1974","S008831",15
"OTU1993","S008831",13
"OTU2781","S008831",11
"OTU1916","S008831",8
"OTU2110","S008831",9
"OTU2561","S008831",5
"OTU2473","S008831",8
"OTU2758","S008831",9
"OTU3302","S008831",4
"OTU3021","S008831",6
"OTU4787","S008831",5
"OTU4418","S008831",3
"OTU5268","S008831",2
"OTU7504","S008831",3
"OTU6874","S008831",2
"OTU7597","S008831",3
"OTU6237","S008831",2
"OTU11286","S008831",2
"OTU13992","S008831",2
"OTU15844","S008831",2
"OTU15368","S008831",2
"OTU1","S008832",1
"OTU75","S008832",10534
"OTU809","S008832",672
"OTU132","S008832",496
"OTU200","S008832",1
"OTU235","S008832",1
"OTU4507","S008832",99
"OTU9479","S008832",1
"OTU3248","S008832",82
"OTU9657","S008832",1
"OTU1399","S008832",66
"OTU1077","S008832",51
"OTU12319","S008832",48
"OTU1191","S008832",1
"OTU3051","S008832",33
"OTU6417","S008832",30
"OTU5461","S008832",30
"OTU12707","S008832",30
"OTU2088","S008832",30
"OTU7094","S008832",29
"OTU11108","S008832",25
"OTU2410","S008832",27
"OTU10194","S008832",27
"OTU7547","S008832",26
"OTU7926","S008832",26
"OTU2063","S008832",1
"OTU16181","S008832",23
"OTU6828","S008832",23
"OTU4685","S008832",21
"OTU4361","S008832",22
"OTU3920","S008832",22
"OTU11656","S008832",21
"OTU16401","S008832",20
"OTU5923","S008832",19
"OTU6408","S008832",18
"OTU4515","S008832",18
"OTU9579","S008832",17
"OTU5480","S008832",17
"OTU7784","S008832",17
"OTU5830","S008832",16
"OTU11102","S008832",16
"OTU2391","S008832",2
"OTU7052","S008832",15
"OTU2979","S008832",15
"OTU2137","S008832",15
"OTU2613","S008832",15
"OTU2669","S008832",15
"OTU11518","S008832",14
"OTU2777","S008832",14
"OTU3078","S008832",14
"OTU10879","S008832",14
"OTU3858","S008832",14
"OTU2764","S008832",13
"OTU3242","S008832",6
"OTU2762","S008832",13
"OTU7827","S008832",13
"OTU13203","S008832",12
"OTU10664","S008832",12
"OTU3735","S008832",12
"OTU3321","S008832",12
"OTU2930","S008832",12
"OTU13476","S008832",12
"OTU3256","S008832",11
"OTU3007","S008832",11
"OTU3436","S008832",11
"OTU3184","S008832",11
"OTU2992","S008832",11
"OTU2801","S008832",11
"OTU4067","S008832",11
"OTU5350","S008832",11
"OTU3471","S008832",11
"OTU4103","S008832",11
"OTU2956","S008832",10
"OTU3923","S008832",10
"OTU7388","S008832",10
"OTU2947","S008832",10
"OTU11830","S008832",10
"OTU3994","S008832",10
"OTU3499","S008832",10
"OTU3264","S008832",9
"OTU4637","S008832",9
"OTU4449","S008832",9
"OTU4261","S008832",9
"OTU3849","S008832",9
"OTU4049","S008832",9
"OTU4653","S008832",9
"OTU3179","S008832",9
"OTU4616","S008832",9
"OTU4597","S008832",8
"OTU3525","S008832",8
"OTU4162","S008832",8
"OTU3572","S008832",8
"OTU4747","S008832",8
"OTU3574","S008832",8
"OTU12808","S008832",8
"OTU3764","S008832",8
"OTU5187","S008832",8
"OTU4992","S008832",7
"OTU4589","S008832",7
"OTU3828","S008832",7
"OTU4620","S008832",7
"OTU6490","S008832",7
"OTU4200","S008832",7
"OTU7140","S008832",7
"OTU4672","S008832",7
"OTU4640","S008832",7
"OTU4310","S008832",6
"OTU4014","S008832",6
"OTU4492","S008832",6
"OTU4143","S008832",6
"OTU4473","S008832",6
"OTU4951","S008832",6
"OTU4174","S008832",6
"OTU12197","S008832",5
"OTU5411","S008832",5
"OTU6158","S008832",5
"OTU12625","S008832",5
"OTU15500","S008832",5
"OTU6269","S008832",5
"OTU9374","S008832",5
"OTU5497","S008832",5
"OTU4884","S008832",5
"OTU4711","S008832",5
"OTU10047","S008832",5
"OTU5386","S008832",5
"OTU7022","S008832",4
"OTU6723","S008832",4
"OTU10243","S008832",4
"OTU7823","S008832",4
"OTU5609","S008832",4
"OTU8356","S008832",4
"OTU7888","S008832",4
"OTU6393","S008832",4
"OTU5049","S008832",4
"OTU13843","S008832",4
"OTU5542","S008832",4
"OTU6735","S008832",3
"OTU8033","S008832",3
"OTU10898","S008832",3
"OTU7207","S008832",3
"OTU5963","S008832",3
"OTU11995","S008832",3
"OTU11209","S008832",3
"OTU11925","S008832",2
"OTU12177","S008832",2
"OTU8488","S008832",2
"OTU10076","S008832",2
"OTU17132","S008832",2
"OTU12410","S008832",2
"OTU13014","S008832",2
"OTU16205","S008832",2
"OTU11752","S008832",2
"OTU9670","S008832",2
"OTU13101","S008832",2
"OTU8946","S008832",2
"OTU12919","S008832",2
"OTU11788","S008832",2
"OTU12186","S008832",2
"OTU12101","S008832",2
"OTU8377","S008832",2
"OTU16134","S008832",2
"OTU8416","S008832",2
"OTU12037","S008832",2
"OTU8551","S008832",2
"OTU11089","S008832",2
"OTU10468","S008832",2
"OTU8575","S008832",2
"OTU16013","S008832",2
"OTU9679","S008832",2
"OTU11568","S008832",2
"OTU13364","S008832",2
"OTU15224","S008832",2
"OTU10379","S008832",2
"OTU14212","S008832",1
"OTU1","S008833",8
"OTU8","S008833",1
"OTU49","S008833",1
"OTU15","S008833",2
"OTU33","S008833",7
"OTU38","S008833",1
"OTU71","S008833",9021
"OTU68","S008833",1
"OTU43","S008833",8
"OTU70","S008833",31
"OTU130","S008833",3229
"OTU83","S008833",1285
"OTU282","S008833",1187
"OTU1270","S008833",772
"OTU363","S008833",1
"OTU5346","S008833",1
"OTU3117","S008833",331
"OTU1701","S008833",338
"OTU122","S008833",318
"OTU3591","S008833",253
"OTU53","S008833",1
"OTU86","S008833",6
"OTU2730","S008833",149
"OTU179","S008833",144
"OTU118","S008833",11
"OTU425","S008833",94
"OTU210","S008833",88
"OTU1827","S008833",44
"OTU3874","S008833",40
"OTU223","S008833",13
"OTU89","S008833",16
"OTU133","S008833",11
"OTU12231","S008833",1
"OTU517","S008833",2
"OTU1748","S008833",33
"OTU6027","S008833",45
"OTU604","S008833",1
"OTU1018","S008833",26
"OTU102","S008833",66
"OTU1363","S008833",32
"OTU1636","S008833",27
"OTU1440","S008833",32
"OTU5340","S008833",32
"OTU1308","S008833",29
"OTU7466","S008833",24
"OTU5161","S008833",26
"OTU4905","S008833",19
"OTU1348","S008833",33
"OTU9904","S008833",1
"OTU2444","S008833",33
"OTU2970","S008833",34
"OTU1476","S008833",27
"OTU5899","S008833",26
"OTU1302","S008833",25
"OTU1425","S008833",19
"OTU1478","S008833",24
"OTU3806","S008833",15
"OTU1739","S008833",28
"OTU7653","S008833",23
"OTU1489","S008833",21
"OTU7554","S008833",23
"OTU1533","S008833",22
"OTU1534","S008833",31
"OTU1490","S008833",25
"OTU1645","S008833",19
"OTU1612","S008833",22
"OTU1672","S008833",27
"OTU1899","S008833",24
"OTU1568","S008833",27
"OTU1663","S008833",21
"OTU1623","S008833",16
"OTU1519","S008833",22
"OTU1574","S008833",19
"OTU4856","S008833",15
"OTU1722","S008833",20
"OTU109","S008833",8
"OTU1585","S008833",17
"OTU1676","S008833",18
"OTU469","S008833",7
"OTU1527","S008833",19
"OTU1689","S008833",21
"OTU13975","S008833",21
"OTU1782","S008833",18
"OTU1931","S008833",16
"OTU4223","S008833",18
"OTU7616","S008833",15
"OTU1826","S008833",19
"OTU1828","S008833",14
"OTU1799","S008833",16
"OTU1719","S008833",17
"OTU1844","S008833",18
"OTU1793","S008833",12
"OTU13267","S008833",14
"OTU1861","S008833",22
"OTU1738","S008833",22
"OTU1691","S008833",19
"OTU1815","S008833",18
"OTU2029","S008833",18
"OTU1969","S008833",20
"OTU1849","S008833",19
"OTU1690","S008833",13
"OTU2007","S008833",16
"OTU1787","S008833",17
"OTU1783","S008833",17
"OTU2275","S008833",20
"OTU7577","S008833",14
"OTU1871","S008833",16
"OTU1996","S008833",16
"OTU1685","S008833",15
"OTU1968","S008833",20
"OTU2477","S008833",10
"OTU6441","S008833",15
"OTU1946","S008833",16
"OTU1881","S008833",20
"OTU2530","S008833",16
"OTU5521","S008833",14
"OTU2061","S008833",15
"OTU2160","S008833",16
"OTU5171","S008833",15
"OTU2120","S008833",11
"OTU2062","S008833",17
"OTU5432","S008833",12
"OTU16266","S008833",18
"OTU2048","S008833",15
"OTU2458","S008833",4
"OTU2421","S008833",13
"OTU1961","S008833",17
"OTU2200","S008833",13
"OTU2576","S008833",10
"OTU7372","S008833",15
"OTU15952","S008833",14
"OTU1765","S008833",11
"OTU2028","S008833",13
"OTU2210","S008833",14
"OTU1867","S008833",17
"OTU6788","S008833",11
"OTU2347","S008833",11
"OTU4979","S008833",14
"OTU2365","S008833",13
"OTU2619","S008833",16
"OTU1987","S008833",12
"OTU7071","S008833",13
"OTU1859","S008833",14
"OTU2152","S008833",8
"OTU2533","S008833",10
"OTU2704","S008833",8
"OTU2191","S008833",9
"OTU1977","S008833",12
"OTU2442","S008833",8
"OTU2345","S008833",11
"OTU2136","S008833",9
"OTU2363","S008833",10
"OTU14283","S008833",14
"OTU2220","S008833",8
"OTU2385","S008833",7
"OTU2209","S008833",7
"OTU2600","S008833",8
"OTU2123","S008833",12
"OTU2572","S008833",9
"OTU2404","S008833",11
"OTU4981","S008833",11
"OTU2181","S008833",10
"OTU2182","S008833",11
"OTU2577","S008833",11
"OTU2712","S008833",14
"OTU2501","S008833",11
"OTU2290","S008833",13
"OTU2302","S008833",8
"OTU3103","S008833",13
"OTU2731","S008833",8
"OTU2650","S008833",14
"OTU2946","S008833",12
"OTU2620","S008833",5
"OTU2750","S008833",13
"OTU2817","S008833",10
"OTU2478","S008833",16
"OTU2277","S008833",11
"OTU3015","S008833",7
"OTU2464","S008833",9
"OTU2634","S008833",8
"OTU2326","S008833",14
"OTU3408","S008833",10
"OTU2233","S008833",9
"OTU2649","S008833",12
"OTU2515","S008833",9
"OTU2459","S008833",8
"OTU3484","S008833",8
"OTU10482","S008833",8
"OTU2490","S008833",9
"OTU2362","S008833",8
"OTU2573","S008833",5
"OTU2340","S008833",6
"OTU4262","S008833",13
"OTU3081","S008833",11
"OTU2570","S008833",9
"OTU2912","S008833",10
"OTU2986","S008833",8
"OTU2832","S008833",10
"OTU2746","S008833",8
"OTU2938","S008833",8
"OTU2760","S008833",8
"OTU2714","S008833",8
"OTU2417","S008833",15
"OTU3294","S008833",8
"OTU2469","S008833",12
"OTU2484","S008833",6
"OTU2405","S008833",13
"OTU2990","S008833",13
"OTU3615","S008833",6
"OTU5926","S008833",7
"OTU2745","S008833",8
"OTU3398","S008833",9
"OTU3198","S008833",10
"OTU2227","S008833",8
"OTU4248","S008833",8
"OTU2763","S008833",7
"OTU2606","S008833",8
"OTU3053","S008833",11
"OTU3299","S008833",9
"OTU2755","S008833",9
"OTU2951","S008833",7
"OTU3208","S008833",9
"OTU3421","S008833",7
"OTU2911","S008833",5
"OTU2506","S008833",8
"OTU2972","S008833",16
"OTU3138","S008833",7
"OTU3141","S008833",8
"OTU2589","S008833",5
"OTU2498","S008833",7
"OTU2360","S008833",7
"OTU3405","S008833",11
"OTU2481","S008833",15
"OTU2928","S008833",4
"OTU3268","S008833",9
"OTU3174","S008833",3
"OTU4062","S008833",5
"OTU3573","S008833",6
"OTU2821","S008833",4
"OTU3892","S008833",2
"OTU4451","S008833",7
"OTU4203","S008833",8
"OTU2874","S008833",7
"OTU2709","S008833",7
"OTU3429","S008833",13
"OTU3223","S008833",3
"OTU3273","S008833",5
"OTU3041","S008833",9
"OTU2797","S008833",11
"OTU3941","S008833",5
"OTU4848","S008833",5
"OTU4021","S008833",6
"OTU4611","S008833",6
"OTU2985","S008833",7
"OTU3358","S008833",6
"OTU3567","S008833",4
"OTU3770","S008833",5
"OTU5920","S008833",3
"OTU4121","S008833",8
"OTU5176","S008833",7
"OTU3188","S008833",3
"OTU3795","S008833",7
"OTU3488","S008833",12
"OTU14958","S008833",6
"OTU2890","S008833",12
"OTU4478","S008833",6
"OTU6822","S008833",4
"OTU206","S008833",9
"OTU3329","S008833",4
"OTU4282","S008833",7
"OTU4654","S008833",6
"OTU3261","S008833",11
"OTU4139","S008833",8
"OTU15105","S008833",5
"OTU3987","S008833",2
"OTU3676","S008833",6
"OTU3540","S008833",2
"OTU4110","S008833",4
"OTU355","S008833",10
"OTU3838","S008833",5
"OTU218","S008833",2
"OTU4826","S008833",10
"OTU3400","S008833",4
"OTU3703","S008833",5
"OTU3522","S008833",4
"OTU4042","S008833",5
"OTU3586","S008833",3
"OTU4408","S008833",4
"OTU11257","S008833",2
"OTU5075","S008833",3
"OTU5227","S008833",4
"OTU3592","S008833",2
"OTU4566","S008833",2
"OTU3596","S008833",5
"OTU5509","S008833",5
"OTU4520","S008833",5
"OTU6258","S008833",3
"OTU3901","S008833",3
"OTU3337","S008833",5
"OTU4952","S008833",3
"OTU3761","S008833",2
"OTU3999","S008833",5
"OTU4126","S008833",6
"OTU4153","S008833",4
"OTU3954","S008833",9
"OTU3476","S008833",4
"OTU7333","S008833",6
"OTU3465","S008833",4
"OTU4173","S008833",1
"OTU4725","S008833",2
"OTU3462","S008833",3
"OTU10048","S008833",8
"OTU4968","S008833",7
"OTU4416","S008833",5
"OTU6232","S008833",4
"OTU7018","S008833",3
"OTU4810","S008833",4
"OTU5201","S008833",2
"OTU6301","S008833",6
"OTU4186","S008833",5
"OTU4232","S008833",4
"OTU10154","S008833",6
"OTU3555","S008833",2
"OTU4658","S008833",3
"OTU4444","S008833",6
"OTU4269","S008833",4
"OTU5455","S008833",4
"OTU3430","S008833",2
"OTU7392","S008833",3
"OTU5427","S008833",1
"OTU5537","S008833",7
"OTU5561","S008833",2
"OTU5360","S008833",5
"OTU5383","S008833",3
"OTU4793","S008833",1
"OTU5773","S008833",1
"OTU4549","S008833",4
"OTU5003","S008833",5
"OTU5418","S008833",4
"OTU3819","S008833",4
"OTU5444","S008833",3
"OTU6849","S008833",4
"OTU4246","S008833",5
"OTU5251","S008833",6
"OTU4642","S008833",4
"OTU4781","S008833",5
"OTU5032","S008833",2
"OTU4516","S008833",4
"OTU7345","S008833",2
"OTU6655","S008833",5
"OTU4678","S008833",4
"OTU6485","S008833",3
"OTU4430","S008833",4
"OTU6852","S008833",1
"OTU7673","S008833",3
"OTU4534","S008833",1
"OTU5868","S008833",5
"OTU4133","S008833",3
"OTU5888","S008833",3
"OTU6714","S008833",4
"OTU6045","S008833",2
"OTU3856","S008833",3
"OTU6134","S008833",2
"OTU5015","S008833",5
"OTU7023","S008833",2
"OTU4737","S008833",2
"OTU4883","S008833",2
"OTU4693","S008833",4
"OTU6340","S008833",1
"OTU125","S008833",5
"OTU12947","S008833",5
"OTU7222","S008833",2
"OTU4553","S008833",4
"OTU5849","S008833",3
"OTU4236","S008833",3
"OTU5562","S008833",5
"OTU9345","S008833",1
"OTU6955","S008833",2
"OTU16242","S008833",3
"OTU9167","S008833",1
"OTU11666","S008833",1
"OTU4889","S008833",1
"OTU6327","S008833",2
"OTU6959","S008833",2
"OTU4431","S008833",3
"OTU7518","S008833",3
"OTU4297","S008833",1
"OTU6751","S008833",3
"OTU6153","S008833",4
"OTU4601","S008833",4
"OTU4428","S008833",1
"OTU7529","S008833",3
"OTU7830","S008833",3
"OTU7471","S008833",2
"OTU6274","S008833",4
"OTU4765","S008833",3
"OTU5458","S008833",1
"OTU8442","S008833",2
"OTU6106","S008833",4
"OTU5596","S008833",2
"OTU4625","S008833",3
"OTU6501","S008833",3
"OTU8349","S008833",3
"OTU9033","S008833",1
"OTU11919","S008833",1
"OTU6239","S008833",1
"OTU16108","S008833",4
"OTU5190","S008833",2
"OTU5283","S008833",3
"OTU6638","S008833",2
"OTU6947","S008833",2
"OTU8455","S008833",2
"OTU5759","S008833",2
"OTU5857","S008833",1
"OTU10078","S008833",2
"OTU4745","S008833",3
"OTU10601","S008833",3
"OTU6666","S008833",4
"OTU13529","S008833",1
"OTU7426","S008833",1
"OTU5465","S008833",2
"OTU5025","S008833",1
"OTU6568","S008833",3
"OTU6419","S008833",3
"OTU5073","S008833",1
"OTU6146","S008833",1
"OTU6278","S008833",2
"OTU4953","S008833",1
"OTU2329","S008833",2
"OTU8095","S008833",1
"OTU16154","S008833",2
"OTU7195","S008833",2
